Student_ID,Attendance (%),Internal Test 1 (out of 40),Internal Test 2 (out of 40),Assignment Score (out of 10),Daily Study Hours,Final Exam Marks (out of 100),Academic_Risk,Attendance_Category,Study_Hours_Category,Average_Internal_Score,Total_Internal_Score,Engagement_Score,Engagement_Level,Performance_Grade
S2869,87,34,32,9,2,66,Moderate Risk,Good,Low,33.0,66,0.7233333333333333,Moderate,D
S2870,93,40,37,9,4,88,Low Risk,Excellent,Moderate,38.5,77,0.8766666666666666,High,B
S2871,71,34,33,7,2,70,Moderate Risk,Average,Low,33.5,67,0.6033333333333334,Moderate,C
S2872,95,37,37,9,4,71,Moderate Risk,Excellent,Moderate,37.0,74,0.8833333333333334,High,C
S2873,92,31,31,7,4,66,Moderate Risk,Excellent,Moderate,31.0,62,0.8066666666666666,High,D
S2874,88,37,36,9,3,70,Moderate Risk,Good,Moderate,36.5,73,0.7933333333333333,Moderate,C
S2875,93,40,36,10,2,75,Low Risk,Excellent,Low,38.0,76,0.7766666666666667,Moderate,C
S2876,88,37,27,8,4,74,Moderate Risk,Good,Moderate,32.0,64,0.8266666666666668,High,C
S2877,79,25,40,7,3,64,Moderate Risk,Good,Moderate,32.5,65,0.6966666666666667,Moderate,D
S2878,88,31,35,6,3,64,Moderate Risk,Good,Moderate,33.0,66,0.6933333333333334,Moderate,D
S2879,90,31,35,8,3,69,Moderate Risk,Excellent,Moderate,33.0,66,0.7666666666666667,Moderate,D
S2880,79,35,31,8,2,62,Moderate Risk,Good,Low,33.0,66,0.6633333333333334,Moderate,D
S2881,83,26,34,7,2,61,Moderate Risk,Good,Low,30.0,60,0.6433333333333332,Moderate,D
S2882,84,40,31,6,3,58,Moderate Risk,Good,Moderate,35.5,71,0.68,Moderate,E
S2883,80,37,32,8,3,65,Moderate Risk,Good,Moderate,34.5,69,0.7333333333333334,Moderate,D
S2884,97,33,33,7,3,70,Moderate Risk,Excellent,Moderate,33.0,66,0.7566666666666667,Moderate,C
S2885,88,31,34,8,3,68,Moderate Risk,Good,Moderate,32.5,65,0.7600000000000001,Moderate,D
S2886,83,32,29,7,3,59,Moderate Risk,Good,Moderate,30.5,61,0.71,Moderate,E
S2887,96,32,35,7,4,84,Low Risk,Excellent,Moderate,33.5,67,0.82,High,B
S2888,82,35,29,6,3,59,Moderate Risk,Good,Moderate,32.0,64,0.6733333333333333,Moderate,E
S2889,58,25,27,6,2,43,High Risk,Poor,Low,26.0,52,0.5266666666666667,Low,F
S2890,72,30,25,7,4,56,Moderate Risk,Average,Moderate,27.5,55,0.7399999999999999,Moderate,E
S2891,84,40,31,8,3,76,Low Risk,Good,Moderate,35.5,71,0.7466666666666667,Moderate,C
S2892,93,39,39,9,3,89,Low Risk,Excellent,Moderate,39.0,78,0.81,High,B
S2893,92,29,36,8,3,65,Moderate Risk,Excellent,Moderate,32.5,65,0.7733333333333334,Moderate,D
S2894,80,32,31,8,3,63,Moderate Risk,Good,Moderate,31.5,63,0.7333333333333334,Moderate,D
S2895,86,40,23,8,3,65,Moderate Risk,Good,Moderate,31.5,63,0.7533333333333334,Moderate,D
S2896,81,29,26,7,3,58,Moderate Risk,Good,Moderate,27.5,55,0.7033333333333333,Moderate,E
S2897,77,28,28,6,2,53,Moderate Risk,Good,Low,28.0,56,0.59,Low,E
S2898,94,33,30,7,3,69,Moderate Risk,Excellent,Moderate,31.5,63,0.7466666666666666,Moderate,D
S2899,95,33,30,8,3,76,Low Risk,Excellent,Moderate,31.5,63,0.7833333333333333,Moderate,C
S2900,78,34,31,8,2,53,Moderate Risk,Good,Low,32.5,65,0.66,Moderate,E
S2901,87,33,32,8,3,67,Moderate Risk,Good,Moderate,32.5,65,0.7566666666666667,Moderate,D
S2902,75,25,28,6,3,48,High Risk,Good,Moderate,26.5,53,0.65,Moderate,F
S2903,88,31,37,9,3,78,Low Risk,Good,Moderate,34.0,68,0.7933333333333333,Moderate,C
S2904,90,32,31,6,3,63,Moderate Risk,Excellent,Moderate,31.5,63,0.7000000000000001,Moderate,D
S2905,89,29,39,8,3,76,Low Risk,Good,Moderate,34.0,68,0.7633333333333333,Moderate,C
S2906,96,39,40,9,3,86,Low Risk,Excellent,Moderate,39.5,79,0.82,High,B
S2907,88,29,34,8,3,69,Moderate Risk,Good,Moderate,31.5,63,0.7600000000000001,Moderate,D
S2908,87,37,28,8,3,59,Moderate Risk,Good,Moderate,32.5,65,0.7566666666666667,Moderate,E
S2909,92,39,33,8,4,81,Low Risk,Excellent,Moderate,36.0,72,0.8400000000000002,High,B
S2910,83,29,32,7,2,62,Moderate Risk,Good,Low,30.5,61,0.6433333333333332,Moderate,D
S2911,78,27,34,7,2,49,High Risk,Good,Low,30.5,61,0.6266666666666666,Moderate,F
S2912,73,32,29,9,2,61,Moderate Risk,Average,Low,30.5,61,0.6766666666666666,Moderate,D
S2913,88,40,33,9,3,73,Moderate Risk,Good,Moderate,36.5,73,0.7933333333333333,Moderate,C
S2914,68,32,27,7,3,56,Moderate Risk,Average,Moderate,29.5,59,0.66,Moderate,E
S2915,88,33,34,8,3,73,Moderate Risk,Good,Moderate,33.5,67,0.7600000000000001,Moderate,C
S2916,84,34,29,7,3,60,Moderate Risk,Good,Moderate,31.5,63,0.7133333333333334,Moderate,D
S2917,84,40,35,9,3,80,Low Risk,Good,Moderate,37.5,75,0.7799999999999999,Moderate,B
S2918,100,34,32,9,3,78,Low Risk,Excellent,Moderate,33.0,66,0.8333333333333334,High,C
S2919,70,24,28,7,2,41,High Risk,Average,Low,26.0,52,0.6,Moderate,F
S2920,72,34,28,7,3,61,Moderate Risk,Average,Moderate,31.0,62,0.6733333333333333,Moderate,D
S2921,70,30,32,8,3,61,Moderate Risk,Average,Moderate,31.0,62,0.7000000000000001,Moderate,D
S2922,80,30,32,8,3,71,Moderate Risk,Good,Moderate,31.0,62,0.7333333333333334,Moderate,C
S2923,84,34,39,9,2,80,Low Risk,Good,Low,36.5,73,0.7133333333333334,Moderate,B
S2924,98,34,40,9,4,80,Low Risk,Excellent,Moderate,37.0,74,0.8933333333333332,High,B
S2925,71,22,25,6,2,39,High Risk,Average,Low,23.5,47,0.57,Low,F
S2926,69,24,26,7,3,46,High Risk,Average,Moderate,25.0,50,0.6633333333333332,Moderate,F
S2927,88,34,28,8,2,59,Moderate Risk,Good,Low,31.0,62,0.6933333333333334,Moderate,E
S2928,94,38,35,8,4,90,Low Risk,Excellent,Moderate,36.5,73,0.8466666666666667,High,A
S2929,84,33,28,8,3,65,Moderate Risk,Good,Moderate,30.5,61,0.7466666666666667,Moderate,D
S2930,90,37,33,7,4,76,Low Risk,Excellent,Moderate,35.0,70,0.8000000000000002,High,C
S2931,76,30,29,6,3,63,Moderate Risk,Good,Moderate,29.5,59,0.6533333333333333,Moderate,D
S2932,83,34,36,8,3,75,Low Risk,Good,Moderate,35.0,70,0.7433333333333333,Moderate,C
S2933,82,31,27,7,2,55,Moderate Risk,Good,Low,29.0,58,0.64,Moderate,E
S2934,100,37,34,7,3,79,Low Risk,Excellent,Moderate,35.5,71,0.7666666666666666,Moderate,C
S2935,78,28,35,7,2,59,Moderate Risk,Good,Low,31.5,63,0.6266666666666666,Moderate,E
S2936,74,28,27,6,3,51,Moderate Risk,Average,Moderate,27.5,55,0.6466666666666666,Moderate,E
S2937,83,26,26,5,3,40,High Risk,Good,Moderate,26.0,52,0.6433333333333334,Moderate,F
S2938,79,37,33,7,3,64,Moderate Risk,Good,Moderate,35.0,70,0.6966666666666667,Moderate,D
S2939,80,36,34,8,3,65,Moderate Risk,Good,Moderate,35.0,70,0.7333333333333334,Moderate,D
S2940,73,30,28,7,2,48,High Risk,Average,Low,29.0,58,0.61,Moderate,F
S2941,85,27,29,7,3,56,Moderate Risk,Good,Moderate,28.0,56,0.7166666666666667,Moderate,E
S2942,75,31,33,8,3,60,Moderate Risk,Good,Moderate,32.0,64,0.7166666666666667,Moderate,D
S2943,100,39,37,9,4,80,Low Risk,Excellent,Moderate,38.0,76,0.9,High,B
S2944,85,40,30,8,3,73,Moderate Risk,Good,Moderate,35.0,70,0.75,Moderate,C
S2945,95,39,31,8,3,73,Moderate Risk,Excellent,Moderate,35.0,70,0.7833333333333333,Moderate,C
S2946,73,28,24,6,2,44,High Risk,Average,Low,26.0,52,0.5766666666666667,Low,F
S2947,78,27,28,6,3,46,High Risk,Good,Moderate,27.5,55,0.66,Moderate,F
S2948,84,32,33,7,2,63,Moderate Risk,Good,Low,32.5,65,0.6466666666666666,Moderate,D
S2949,76,27,28,6,2,41,High Risk,Good,Low,27.5,55,0.5866666666666666,Low,F
S2950,87,39,25,8,3,59,Moderate Risk,Good,Moderate,32.0,64,0.7566666666666667,Moderate,E
S2951,73,32,33,7,3,65,Moderate Risk,Average,Moderate,32.5,65,0.6766666666666666,Moderate,D
S2952,100,33,37,9,3,80,Low Risk,Excellent,Moderate,35.0,70,0.8333333333333334,High,B
S2953,84,29,26,6,3,59,Moderate Risk,Good,Moderate,27.5,55,0.68,Moderate,E
S2954,72,30,24,7,2,49,High Risk,Average,Low,27.0,54,0.6066666666666666,Moderate,F
S2955,97,40,25,7,3,69,Moderate Risk,Excellent,Moderate,32.5,65,0.7566666666666667,Moderate,D
S2956,74,28,31,6,3,53,Moderate Risk,Average,Moderate,29.5,59,0.6466666666666666,Moderate,E
S2957,80,31,28,7,3,64,Moderate Risk,Good,Moderate,29.5,59,0.7000000000000001,Moderate,D
S2958,90,26,37,8,3,63,Moderate Risk,Excellent,Moderate,31.5,63,0.7666666666666667,Moderate,D
S2959,80,30,33,7,3,63,Moderate Risk,Good,Moderate,31.5,63,0.7000000000000001,Moderate,D
S2960,80,27,25,7,4,51,Moderate Risk,Good,Moderate,26.0,52,0.7666666666666666,Moderate,E
S2961,72,18,30,5,2,37,High Risk,Average,Low,24.0,48,0.54,Low,F
S2962,90,31,36,8,2,68,Moderate Risk,Excellent,Low,33.5,67,0.7000000000000001,Moderate,D
S2963,100,29,40,7,4,77,Low Risk,Excellent,Moderate,34.5,69,0.8333333333333334,High,C
S2964,91,32,35,8,3,71,Moderate Risk,Excellent,Moderate,33.5,67,0.77,Moderate,C
S2965,79,29,35,7,3,56,Moderate Risk,Good,Moderate,32.0,64,0.6966666666666667,Moderate,E
S2966,74,29,31,9,3,60,Moderate Risk,Average,Moderate,30.0,60,0.7466666666666667,Moderate,D
S2967,76,20,32,7,3,50,Moderate Risk,Good,Moderate,26.0,52,0.6866666666666666,Moderate,E
S2968,87,35,23,5,3,56,Moderate Risk,Good,Moderate,29.0,58,0.6566666666666667,Moderate,E
S2969,78,33,30,7,3,63,Moderate Risk,Good,Moderate,31.5,63,0.6933333333333334,Moderate,D
S2970,85,27,32,7,3,54,Moderate Risk,Good,Moderate,29.5,59,0.7166666666666667,Moderate,E
S2971,75,26,32,6,1,50,Moderate Risk,Good,Low,29.0,58,0.5166666666666667,Low,E
S2972,88,34,31,8,2,61,Moderate Risk,Good,Low,32.5,65,0.6933333333333334,Moderate,D
S2973,89,35,31,8,4,73,Moderate Risk,Good,Moderate,33.0,66,0.8300000000000001,High,C
S2974,73,23,35,8,2,52,Moderate Risk,Average,Low,29.0,58,0.6433333333333334,Moderate,E
S2975,85,36,31,9,3,74,Moderate Risk,Good,Moderate,33.5,67,0.7833333333333333,Moderate,C
S2976,86,31,31,6,2,53,Moderate Risk,Good,Low,31.0,62,0.62,Moderate,E
S2977,90,35,29,8,2,59,Moderate Risk,Excellent,Low,32.0,64,0.7000000000000001,Moderate,E
S2978,83,23,23,5,3,46,High Risk,Good,Moderate,23.0,46,0.6433333333333334,Moderate,F
S2979,96,40,35,9,4,85,Low Risk,Excellent,Moderate,37.5,75,0.8866666666666667,High,B
S2980,75,23,23,7,2,44,High Risk,Good,Low,23.0,46,0.6166666666666667,Moderate,F
S2981,94,34,39,9,3,79,Low Risk,Excellent,Moderate,36.5,73,0.8133333333333334,High,C
S2982,91,40,35,9,3,83,Low Risk,Excellent,Moderate,37.5,75,0.8033333333333333,High,B
S2983,100,37,37,8,2,73,Moderate Risk,Excellent,Low,37.0,74,0.7333333333333334,Moderate,C
S2984,89,32,30,8,3,63,Moderate Risk,Good,Moderate,31.0,62,0.7633333333333333,Moderate,D
S2985,92,35,34,8,2,66,Moderate Risk,Excellent,Low,34.5,69,0.7066666666666667,Moderate,D
S2986,80,31,32,8,2,62,Moderate Risk,Good,Low,31.5,63,0.6666666666666666,Moderate,D
S2987,73,32,26,7,2,52,Moderate Risk,Average,Low,29.0,58,0.61,Moderate,E
S2988,93,27,37,7,3,66,Moderate Risk,Excellent,Moderate,32.0,64,0.7433333333333333,Moderate,D
S2989,87,27,35,8,2,70,Moderate Risk,Good,Low,31.0,62,0.69,Moderate,C
S2990,86,37,33,8,3,66,Moderate Risk,Good,Moderate,35.0,70,0.7533333333333334,Moderate,D
S2991,70,28,29,7,3,44,High Risk,Average,Moderate,28.5,57,0.6666666666666666,Moderate,F
S2992,89,32,39,8,3,71,Moderate Risk,Good,Moderate,35.5,71,0.7633333333333333,Moderate,C
S2993,88,30,25,7,2,49,High Risk,Good,Low,27.5,55,0.66,Moderate,F
S2994,97,40,38,9,4,81,Low Risk,Excellent,Moderate,39.0,78,0.89,High,B
S2995,82,31,28,6,2,52,Moderate Risk,Good,Low,29.5,59,0.6066666666666666,Moderate,E
S2996,78,38,27,7,2,57,Moderate Risk,Good,Low,32.5,65,0.6266666666666666,Moderate,E
S2997,78,30,33,9,2,61,Moderate Risk,Good,Low,31.5,63,0.6933333333333334,Moderate,D
S2998,82,29,40,8,3,59,Moderate Risk,Good,Moderate,34.5,69,0.7400000000000001,Moderate,E
S2999,97,32,38,7,3,64,Moderate Risk,Excellent,Moderate,35.0,70,0.7566666666666667,Moderate,D
